MAG_ID	Sep2016_L442_13m	Sep2016_L373_20m	Sep2016_L224_25m	Sep2017_L227_03m	Jun2016_L442_15m	Sep2017_L227_08m	Sep2016_L227_08m	Jun2016_L442_17m	Jun2016_L239_10m	Sep2016_L222_05m	Jun2016_L227_10m	Jun2016_L221_05m	Jul2014_L442_13m	Sep2016_L442_09m	Jun2016_L224_25m	Jul2018_L111_30m	Jun2016_L442_12m	Sep2016_L442_15m	Jun2016_L227_06m	Sep2016_L224_21m	Sep2016_L442_17m	Sep2016_L227_10m	Sep2016_L239_10m	Jun2016_L304_06m	Jul2018_L239_20m	Sep2016_L239_20m	Sep2016_L626_11m	Sep2016_L227_06m	Jul2018_L221_05m	Jun2016_L442_09m	Jun2016_L222_05m	Sep2017_L227_01m	Jun2016_L239_20m	Jun2016_L626_11m	Jun2013_L227_06m	Jun2016_L227_08m	Jun2011_L442_16_5m	Sep2017_L227_10m	Jul2018_L304_06m	Sep2017_L227_04m	Jul2014_L227_06m	Jul2014_L227_08m	Jun2013_L227_08m	Sep2017_L227_06m	Domain	Phylum	Class	Order	Family	Genus	Species	Completeness	Contamination	Strain_heterogeneity
MAG650	0.0032344297011901017	0.2240370718738069	0.0024439347548297135	0.0	0.0004458992992866691	0.00011577021202406944	0.000698802530988162	0.0018874880975105822	0.0	0.0005981689270461674	0.0005438098439203	0.00014474173040351533	0.0003358062666486451	1.7153166195740783e-05	0.0007879973612366625	0.00040703028128913	2.730083844970005e-05	0.0017252716949380245	8.314810887037402e-05	0.0006808142790323064	0.0017436064779484009	0.0005384680198763108	0.0	0.00269675918693402	0.0	0.0	4.51539818512099e-05	0.0006445327902438003	1.4108376527597695e-05	0.0	6.236883833298573e-06	4.6888213318301595e-06	7.040375178777127e-06	0.0	4.982463862545496e-05	0.0006471572354454085	0.0007447422685326135	0.00022678942526267886	0.00030515190328426697	1.062341943437728e-05	0.0001286539177876878	0.00028282012240577863	5.262451366577291e-05	1.0270232258514892e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	C7867-002	Unresolved_C7867-002	79.59	0.0	0.0
MAG755	0.0001275761135040179	0.00010223001226274555	0.0001304259970811283	0.0	3.483588275677102e-05	0.0002534428965932331	0.056714912888669124	2.8066737509451034e-05	0.0	6.724976102885905e-05	0.022798181918197193	2.481286806917406e-05	7.835479555135052e-05	3.0018040842546372e-05	7.537366064002859e-05	0.0	1.82005589664667e-05	8.484942761990285e-05	0.017280346104364686	9.843098010105635e-05	0.00012316866952394887	0.05121880712332909	9.35623752755061e-06	5.6342547115430614e-05	2.289326057320947e-05	6.064715732521535e-06	0.004254508512202888	0.12925122799006689	7.054188263798847e-06	2.4252902966378627e-05	6.236883833298573e-06	4.6888213318301595e-06	9.152487732410266e-05	0.001003189355334784	0.0003630080814140289	0.027055891296459862	5.957938148260908e-05	0.00019720819588059027	5.92527967542266e-06	0.00012748103321252735	0.0015495649653539288	0.0008607568942784567	0.0009233210124994702	0.00019073288480099085	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	PALSA-1337	Unresolved_PALSA-1337	65.83	2.35	0.0
MAG026	2.6265670427297808e-05	5.1115006131372775e-06	0.0	0.0	6.967176551354205e-06	0.0001095123627254711	0.00025365785822346095	3.859176407549517e-05	0.0	0.00042119587170706457	0.00033465221164326157	0.0003721930210376109	2.2387084443243004e-05	1.2864874646805588e-05	1.0278226450912989e-05	0.0	9.10027948323335e-06	4.2424713809951427e-05	4.338162201932557e-05	0.0	8.082943937509144e-05	0.0003454323146376334	0.0	0.0024841941228167133	0.0	0.0	0.0007876861278488838	9.995428297898505e-05	0.0004338325782236291	3.0316128707973284e-05	0.0004303449844976015	0.0	7.040375178777127e-06	0.001140882011949362	5.3383541384416024e-05	0.0002662782375009754	0.00046670515494710445	9.860409794029514e-06	0.11226923665007085	6.639637146485798e-05	0.00010578211018098777	3.688958118336243e-05	2.870428018133068e-05	0.00010416949862207962	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	Unresolved_UBA11359	Unresolved_UBA11359	63.19	3.87	33.33
MAG559	1.5008954529884461e-05	0.0	6.210761765768014e-06	0.0014063044800647516	6.967176551354205e-06	0.001614525119038374	0.13545329629132813	7.0166843773627584e-06	0.0	3.893407217460261e-05	0.01301483366843872	0.0	1.1193542221621502e-05	6.0036081685092744e-05	6.852150967275326e-06	0.0	3.64011179329334e-05	7.070785634991905e-06	0.006445786005038125	0.0	3.0792167380987216e-05	0.1527725210354733	0.0	5.12204973776642e-06	3.4339890859814206e-05	0.0	6.0205309134946534e-05	0.15901347742191296	0.0	0.0	6.236883833298573e-06	0.0002719516372461493	9.152487732410266e-05	0.0	0.11531556719585653	0.018187814804497	9.92989691376818e-06	0.001380457371164132	2.370111870169064e-05	0.11654156704997735	0.04128933068199527	0.033434257079187485	0.1902280488083753	0.004328169308945562	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	Unresolved_UBA11359	Unresolved_UBA11359	61.08	0.0	0.0
MAG603	3.752238632471115e-05	1.789025214598047e-05	9.00560456036362e-05	3.985478283584316e-05	4.180305930812523e-05	0.0002816032184369257	0.26739019835198985	8.069187033967173e-05	0.0004845313370642247	0.00038226179953246194	0.015456749025273143	9.925147227669624e-05	1.1193542221621502e-05	0.00014580191266379665	1.3704301934550653e-05	2.7135352085942002e-05	5.915181664101677e-05	7.070785634991905e-05	0.002631818402505751	8.749420453427232e-05	5.388629291672762e-05	0.35410876159941396	0.00014969980044080976	0.0003687875811191822	1.1446630286604735e-05	1.8194147197564605e-05	5.518820004036766e-05	0.15173404826151238	6.348769437418963e-05	0.00010913806334870382	0.00033679172699812296	3.7510570654641276e-05	0.00019713050500575957	7.868151806547325e-05	3.558902758961068e-05	0.01679238201556784	6.454432993949316e-05	0.0003878427852318276	8.88791951313399e-05	0.0005285151168602696	0.00010864108613182527	0.00020904096003905378	0.00017222568108798408	0.0003609253050849519	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	Unresolved_UBA11359	Unresolved_UBA11359	87.2	0.0	0.0
MAG661	0.019027602105261027	0.17634165965262294	0.00014905828237843233	2.8467702025602256e-05	0.0005573741241083364	5.632064368738513e-05	0.0005172630834360772	0.0028628072259640055	0.0	0.00010618383320346167	0.000690220186514227	0.0010173275908361365	0.0009402575466162062	6.0036081685092744e-05	0.00015074732128005718	0.00040703028128913	0.00019110586914790036	0.010676886308837775	0.00010122378471175967	0.00015311485793497655	0.010446242783999912	0.0006603853073954756	3.742495011020244e-05	7.68307460664963e-05	4.578652114641894e-05	0.0	0.0	0.00021369536361024393	0.00020457145965016655	0.0	1.2473767666597146e-05	9.377642663660319e-06	7.040375178777127e-06	5.901113854910494e-05	0.0012883227987439067	0.0006640102884517994	0.0008043216500152225	0.00023007622852735533	1.777583902626798e-05	5.31170971718864e-06	0.0024730141974744434	0.0027851633793438634	0.00418604085977739	1.4671760369306988e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	Unresolved_UBA11359	Unresolved_UBA11359	78.36	1.12	0.0
MAG631	1.1256715897413345e-05	2.044600245254911e-05	4.34753323603761e-05	0.0	6.967176551354205e-06	0.0	0.0001143947203752863	3.5083421886813796e-05	0.003633985027981685	3.3624880514429525e-05	0.0001254945793662231	3.101608508646757e-05	1.1193542221621502e-05	7.718924788083352e-05	1.0278226450912989e-05	2.7135352085942002e-05	0.0	3.5353928174959524e-05	3.976648685104844e-05	5.46838778339202e-06	8.467846029771484e-05	0.0001625563833588863	0.00490266846443652	1.2805124344416049e-05	0.5099931657893875	0.026687781580961013	1.5051327283736633e-05	0.00012752787828353265	7.054188263798847e-06	1.2126451483189314e-05	3.1184419166492864e-06	0.0	0.0013728731598615397	0.0	3.558902758961068e-06	9.437709683578874e-05	1.489484537065227e-05	1.972081958805903e-05	5.92527967542266e-06	2.65585485859432e-06	6.289747091842515e-05	3.688958118336243e-05	3.827237357510757e-05	4.401528110792097e-06	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359_A	Unresolved_UBA11359_A	Unresolved_UBA11359_A	58.95	0.85	0.0
MAG632	0.00323067746255763	0.005052718356086198	0.0038817261036050085	1.7080621215361354e-05	0.0007629058323732855	0.2173663953868136	0.015157300449725436	0.006160648883324502	0.0	0.0019484733392835212	0.017684277809023603	0.0012551175764990545	0.015553426916943077	0.0	0.0009284664560658066	0.0056848562620048495	4.5501397416166745e-05	0.0026975047197494114	0.0019087913688503252	0.0006261304011983863	0.003441024704825321	0.018439989737273663	0.0	0.012549021857527728	0.0	0.0	0.008468880151649146	0.005066648137210621	0.010253262641431626	2.4252902966378627e-05	6.86057221662843e-05	9.377642663660319e-06	3.520187589388564e-05	1.9670379516368313e-05	0.013107438861253613	0.01730471482696212	0.00457768247724713	0.3070597345926085	0.0068199969064114815	0.002151242435461399	0.03255801812813753	0.07064354796613906	0.07098568488843077	0.007190629756997354	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA12445	UBA12445	Unresolved_UBA12445	85.48	1.96	0.0
MAG268	0.004757838585973374	0.00244074154277305	0.007744819921912714	0.0011500951618343312	0.00780323773751671	2.503139719439339e-05	0.0006465788542950964	0.004887120668833162	0.3434115851442692	0.004206649525410473	0.0005856413703757078	0.002661180100418918	0.0038058043553513103	0.01391765022206918	0.01402977910549623	0.012007393298029335	0.023819981547363294	0.003241955213643788	0.000632648654448498	0.014288897278003348	0.003598834562652881	0.0005079886979965196	0.04157444145367114	0.000366226556250299	1.650111882226079	0.03285559748093541	0.0030152825658419057	0.000627299293178458	0.0012944435464070886	0.02058465139271386	0.01276378276484553	0.00025554076258474373	0.03611008429194788	0.012136624161599248	0.0008719311759454617	0.000677492730856912	0.003932239177852199	3.944163917611806e-05	0.0007465852391032551	4.249367773750912e-05	0.00011435903803350028	0.00011066874355008728	0.0006171420238986096	0.00017459394839475315	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	GWA1-54-10	Unresolved_GWA1-54-10	60.09	0.0	0.0
MAG416	2.251343179482669e-05	0.0031640188795319744	6.210761765768014e-06	0.0	0.0	0.0	0.0	0.0	1.7692661772900162	0.0	0.0	1.240643403458703e-05	5.596771110810751e-06	0.00011578387182125028	0.0	0.000149244436472681	9.10027948323335e-06	0.0	0.0	0.0	7.698041845246804e-06	0.0	0.07239388786942286	5.12204973776642e-06	0.0032909062073988617	0.054597603382025114	0.0	6.8933988261369006e-06	0.0	0.0	0.0	0.0	0.22831232667256343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	GWA1-54-10	Unresolved_GWA1-54-10	81.17	0.0	0.0
MAG435	0.007418175776395395	0.002003708240349813	0.0016893272002888998	5.1241863646084064e-05	0.0027764198557146506	0.0014643367358720134	0.0005321841339198102	0.004083710307625126	0.0	0.7862293443022649	0.00014118140178700098	0.01760679763408476	0.004186384790886442	0.0006282347119190061	0.00029121641610920136	0.001546715068898694	0.0018382564556131365	0.0033126630699937066	0.0008459416293768486	0.0014327175992487093	0.003136952051938072	0.0002709273055981438	8.42061377479555e-05	0.011854984118060378	0.00013735956343925682	4.245301012765075e-05	0.0018412790377104482	0.0008409946567887018	0.0015766110769590423	0.00010913806334870382	0.0024916350914027797	5.157703465013176e-05	4.928262625143989e-05	0.0003934075903273662	0.00046265735866493884	0.0002494251844945845	0.005342284539607281	0.0006277794235532124	0.002965602477549041	0.0015802336408636203	0.0005775131420691764	0.00038119233889474514	0.00019136186787553785	0.0035872454102955586	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA5272	UBA11704	Unresolved_UBA11704	55.59	0.0	0.0
MAG599	0.00018761193162355577	1.0223001226274555e-05	3.105380882884007e-06	0.0007116925506400564	0.0	0.002140184460120635	4.9736834945776654e-06	1.0525026566044139e-05	0.0	0.0	1.5686822420777888e-05	0.0	1.6790313332432252e-05	1.2864874646805588e-05	0.0	0.0	9.10027948323335e-06	9.545560607239069e-05	0.0	8.20258167508803e-06	0.00033871384119085935	1.3546365279907191e-05	0.0	0.0	2.289326057320947e-05	0.0	9.532507279699868e-05	3.791369354375295e-05	0.0	0.0	0.0	1.406646399549048e-05	0.0	0.0	1.4235611035844272e-05	0.0	1.985979382753636e-05	0.002655737037858616	1.185055935084532e-05	0.15384836024865176	9.720518232847524e-05	3.074131765280202e-05	4.784046696888446e-06	0.0011752080055814898	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA5272	UBA5272	Unresolved_UBA5272	63.29	0.0	0.0
MAG612	0.0	0.0	0.0	0.12356121387192404	0.0	0.00017521978036075375	9.947366989155331e-06	7.0166843773627584e-06	0.0	0.0	1.0457881613851924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.615135168277131e-05	0.0	7.698041845246804e-06	0.0	0.0	0.0	0.002003160300155829	0.0	0.0	1.3786797652273801e-05	0.0	0.0	0.0	0.10760844956550217	7.040375178777127e-06	0.0	0.0	4.718854841789437e-05	0.0	0.00021035540893929634	0.0	0.000913614071356446	0.0	0.0	0.0	0.0001232427871021787	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	MFUC01	Unresolved_MFUC01	60.58	0.0	0.0
MAG743	7.5044772649422306e-06	1.0223001226274555e-05	1.5526904414420037e-05	0.002095222869084326	0.0	0.02080421999319021	0.002914578527822512	7.0166843773627584e-06	0.0	7.07892221356411e-05	4.706046726233366e-05	1.4474173040351534e-05	2.2387084443243004e-05	0.0	0.0	2.7135352085942002e-05	0.0001638050306982003	3.5353928174959524e-06	0.00042658594985670143	2.4607745025264087e-05	2.309412553574041e-05	0.004002950940212575	0.0	2.5610248688832098e-05	6.867978171962841e-05	0.0	4.51539818512099e-05	0.007651672697011959	0.0	0.0	0.0	7.502114130928255e-05	0.0	1.9670379516368313e-05	3.558902758961068e-05	7.415343322811973e-05	0.0	0.020115235979820213	0.00025478702604317437	0.41919216331595166	0.0005889490458725264	0.00011681700708064769	2.392023348444223e-05	0.019281627477343244	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA4124	Unresolved_UBA4124	75.61	1.4	0.0
MAG275	0.0001500895452988446	0.00010478576256931418	0.0006769730324687135	0.0003302253434969862	6.967176551354205e-06	0.012700305151505347	0.010561616900735673	0.00019997550475483862	0.0	3.716434162121158e-05	0.011597790709761784	9.511599426516723e-05	0.00019029021776756553	0.0	5.481720773820261e-05	2.7135352085942002e-05	4.5501397416166745e-05	0.00021919435468474902	0.012920493091422467	0.0002597484197111209	0.00023479027628002752	0.009004946319818305	0.0	3.585434816436494e-05	1.1446630286604735e-05	9.097073598782303e-06	0.00023580412744520727	0.025074738230072977	0.00044441386061932743	3.637935444956794e-05	6.236883833298573e-06	1.8755285327320638e-05	4.576243866205133e-05	0.0	0.052792763526428484	0.016724969803542277	0.00015887835062029088	0.012795525109385635	1.481319918855665e-05	0.3102489970164127	0.09998124797673845	0.06603849858174932	0.07011498838959707	0.05506605101808299	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA8515	Unresolved_UBA8515	80.51	0.0	0.0
MAG477	4.87791022221245e-05	3.833625459852958e-05	3.4159189711724075e-05	0.0	6.967176551354205e-06	0.0	4.724999319848782e-05	3.5083421886813796e-05	0.013324611769266177	1.0618383320346165e-05	2.614470403462981e-05	4.7557997132583614e-05	1.6790313332432252e-05	6.432437323402794e-05	0.0	0.0	0.0	5.656628507993524e-05	2.5305946177939918e-05	2.4607745025264087e-05	4.618825107148082e-05	6.773182639953595e-05	0.015877535084253387	0.0	0.10194368933250178	0.04506690260836753	1.0034218189157755e-05	1.3786797652273801e-05	7.054188263798847e-06	0.0	1.2473767666597146e-05	0.0	0.008814549723828962	7.868151806547325e-05	2.8471222071688545e-05	1.6853053006390844e-05	2.978969074130454e-05	3.2868032646765053e-06	1.481319918855665e-05	6.108466174766936e-05	6.861542282010016e-05	7.377916236672486e-05	1.435214009066534e-05	1.7606112443168387e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA8515	Unresolved_UBA8515	73.17	0.0	0.0
MAG077	0.010138548784936953	0.00023512902820431474	7.452914118921617e-05	3.416124243072271e-05	0.00019508094343791775	0.009799792001605013	0.042345941272834246	0.001655937513057611	0.0	0.006548003047546802	0.037988254962317114	0.017184978876908803	0.0005037093999729676	3.0018040842546372e-05	0.00010963441547640522	0.00108541408343768	1.82005589664667e-05	0.005257129119616481	0.004663524367077499	1.640516335017606e-05	0.005092254680630761	0.04999963424813745	6.549366269285428e-05	0.013624652302458677	0.0002289326057320947	0.0	1.0034218189157755e-05	0.01723694376475532	0.010849341549722627	4.8505805932757255e-05	0.0005176613581637816	0.0	2.816150071510851e-05	0.0002950556927455247	0.015310399669050513	0.04541560724162205	0.0014596948463239225	0.01399520830099256	0.0029478266385227735	0.002013137982814494	0.09122134566337234	0.08756356920224129	0.056920587599578736	0.002011498346631988	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	71.76	3.92	0.0
MAG083	0.0112754770905757	0.006632172045545617	0.18765506137179766	0.00019927391417921578	0.00146659066406006	0.0028254189583171545	0.0037352363044278265	0.013657976140536609	0.0018169925139908424	0.005264948396338307	0.0032680880043287268	0.016277241453378184	0.0009682414021702599	0.0003109011372978017	0.04329188981124551	0.000691951478191521	0.0019565600888951703	0.007908673732738444	0.00041212540918359294	0.06991333781066697	0.007474798631734646	0.004405955307289814	0.00041635256997600215	0.0005583034214165397	0.0003777387994579563	0.00010310016745286609	0.0004164200548500469	0.0009995428297898507	0.0011851036283182063	0.002097876106591751	0.010300213650692594	2.3444106659150798e-06	0.00022529200572086807	0.0007474744216219959	0.0014520323256561156	0.003950355624698014	0.002666177321346756	0.0033689733462934175	0.0017153684660348601	0.00033994942190007296	0.0006346926610859265	0.0018014412144541985	0.004224313233352498	0.0007467926027977257	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	66.35	2.74	0.0
MAG233	2.251343179482669e-05	4.089200490509822e-05	9.00560456036362e-05	7.970956567168632e-05	2.786870620541682e-05	0.0012046359899801822	0.14175246643721076	1.4033368754725517e-05	0.0	0.0006317938075605968	0.056613742116587394	4.7557997132583614e-05	3.917739777567526e-05	2.144145774467598e-05	2.3982528385463643e-05	0.0	0.0003094095024299339	2.828314253996762e-05	0.061750123809341674	2.7341938916960095e-05	1.5396083690493608e-05	0.13693343343194184	9.35623752755061e-06	8.451382067314592e-05	0.0	0.0	0.0002759410002018383	0.29552000767648895	4.232512958279308e-05	2.4252902966378627e-05	0.00014656677008251646	4.6888213318301595e-06	0.00025345350643597654	3.9340759032736626e-05	0.0014520323256561156	0.0958197181731358	9.92989691376818e-06	0.0014889218788984569	0.00013628143253472118	0.08177377109611911	0.005157592615310862	0.0028773873323022694	0.0030809260727961596	0.002397365644344762	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	73.31	0.0	0.0
MAG260	0.000390232817776996	0.0002606865312700011	9.316142648652021e-05	1.1387080810240902e-05	0.0	1.2515698597196696e-05	5.968420193493199e-05	0.0002736506907171476	0.0012113283426605616	3.716434162121158e-05	1.0457881613851924e-05	3.308382409223208e-05	0.00022387084443243005	0.00012864874646805588	0.00014389517031278184	0.002008016054359708	8.190251534910015e-05	0.00029697299666965995	0.0	1.640516335017606e-05	0.0004079962177980806	0.0001354636527990719	0.003924941642807481	2.048819895106568e-05	0.10986475749083224	0.005288432118758778	0.0	2.06801964784107e-05	0.0	0.00010913806334870382	4.365818683309001e-05	9.377642663660319e-06	0.002249399869619292	1.9670379516368313e-05	0.0	2.0223663607669015e-05	0.00020852783518913177	6.573606529353011e-06	0.0	1.062341943437728e-05	5.717951901675014e-06	6.148263530560404e-05	1.9136186787553785e-05	8.803056221584193e-06	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	61.05	0.0	0.0
MAG281	0.00019136417025602688	9.200701103647099e-05	3.726457059460808e-05	9.679018688704768e-05	3.483588275677102e-05	0.004468104399199221	0.16083400316415797	0.00021050053132088277	0.0	0.00015573628869841043	0.10714099713391298	0.002679789751470798	7.835479555135052e-05	4.288291548935196e-06	6.852150967275326e-06	2.7135352085942002e-05	1.82005589664667e-05	0.00011313257015987048	0.08343370454866791	2.187355113356808e-05	0.0002155451716669105	0.11992935841433833	0.0	0.0008605043559447585	0.0	0.0	7.02395273241043e-05	0.21464665264825084	0.005826759505897848	8.488516038232519e-05	1.2473767666597146e-05	0.0	9.856525250287979e-05	5.901113854910494e-05	0.0030677741782244405	0.1648161171812999	3.971958765507272e-05	0.006981170134172897	0.00024293646669232903	0.006955683874658523	0.05614456972254696	0.039441110548544996	0.002712554477135749	0.003386242293236053	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	77.24	0.0	0.0
MAG542	0.00013508059076896016	5.1115006131372775e-05	5.279147500902812e-05	5.693540405120451e-06	6.967176551354205e-06	0.0015738490985974846	0.12117633782014293	0.0001894504781887945	0.0	2.123676664069233e-05	0.20794451800983166	1.240643403458703e-05	3.3580626664864505e-05	4.288291548935196e-06	3.0834679352738964e-05	5.4270704171884005e-05	2.730083844970005e-05	7.070785634991905e-05	0.020056769913601523	3.281032670035212e-05	0.00010777258583345524	0.1390263468676875	9.35623752755061e-06	4.6098447639897777e-05	0.0	0.0	0.0	0.039040764251826336	0.0	0.00015764386928146106	6.236883833298573e-06	0.0	1.4080750357554254e-05	1.9670379516368313e-05	7.117805517922136e-06	0.2225142294539796	4.9649484568840896e-05	0.0033196712973232703	0.0	0.00043556019680946845	0.0026645655861805566	0.018616941970536906	8.611284054399204e-05	0.0004460215152269324	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	75.09	0.0	0.0
MAG641	8.630148854683565e-05	0.00019423702329921655	0.0004875447986127891	5.693540405120451e-06	1.393435310270841e-05	3.754709579159009e-05	0.00028598680093821577	0.00018243379381143173	0.0	0.12084074164664614	0.0001934708098562606	9.304825525940272e-05	8.395156666216127e-05	4.288291548935196e-06	4.1112905803651956e-05	0.0	9.10027948323335e-06	0.00018384042650978948	9.760864954348254e-05	7.655742896748827e-05	0.0001809039833632999	0.000403004367077239	0.0	4.353742277101457e-05	0.000389185429744561	6.064715732521535e-06	8.027374551326204e-05	0.00026194915539320225	0.0	0.0	0.0009168219234948903	4.6888213318301595e-06	1.4080750357554254e-05	0.0	3.203012483064961e-05	0.0001887541936715775	6.950927839637726e-05	0.00011832491752835418	8.88791951313399e-06	0.00010357833948517848	0.00013151289373852532	0.0001352617976723289	5.740856036266136e-05	4.841680921871306e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	80.15	1.72	0.0
MAG106	0.00014258506803390236	0.00011756451410215737	0.00036643494418031283	0.03231938210966624	2.438511792973972e-05	0.00424282182444968	0.0009624077562007782	0.0005437930392456138	0.0	1.0618383320346165e-05	0.0010876196878406	0.000626524918746645	5.596771110810751e-05	0.0	5.481720773820261e-05	2.7135352085942002e-05	0.0	9.192021325489474e-05	0.0024112951572408466	1.093677556678404e-05	0.00032716677842298914	0.0018897179565470531	9.35623752755061e-06	0.00017671071595294147	0.0005379916234704226	1.8194147197564605e-05	0.0	0.0018026237930347994	0.0	0.0	2.494753533319429e-05	0.0013738246502262368	0.0	0.0	0.0005053641917724717	0.00123364348006781	0.00021349278364601586	0.0056171467793321465	0.0002192353479906384	0.3480922728965231	0.0005346285028066138	0.00043037844713922834	0.00010524902733154582	0.004727241190990711	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	Unresolved_UBA9973	Unresolved_UBA9973	73.68	1.28	0.0
MAG626	0.00030768356786263143	0.00011756451410215737	0.000919192741333666	0.0003330721136995464	0.0	0.006551968215632471	0.0008405525105836255	0.00012630031879252965	0.0	0.002367899480437195	0.00048106255423718857	0.4832926378173378	0.00015670959110270104	8.576583097870392e-06	0.00010963441547640522	0.00122109084386739	1.82005589664667e-05	0.00011313257015987048	7.953297370209688e-05	8.20258167508803e-05	0.00015396083690493606	0.0006637718987154524	3.742495011020244e-05	0.02238847940377702	4.578652114641894e-05	1.8194147197564605e-05	0.024919980872773285	0.0001861217683056963	0.020587648447896935	0.0	0.00794890844553903	3.047733865689604e-05	2.112112553633138e-05	0.0011015412529166255	0.0007758408014535128	0.0005123328113942817	0.0004269855672920317	0.0056237203858615	0.01962452628499985	0.003845677835244575	0.0003087694026904507	0.00038119233889474514	0.0012247159544034423	0.0011150537880673312	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	Unresolved_UBA9973	Unresolved_UBA9973	79.03	0.0	0.0
MAG553	0.017890673799622277	0.00012778751532843195	5.589685589191212e-05	0.0	0.006577014664478369	0.00011264128737477026	0.0003779999455879026	0.06921608304049494	0.0	3.716434162121158e-05	0.0005333519623064481	4.13547801152901e-06	0.003190159533162128	0.00011149558027231509	5.481720773820261e-05	0.000895466618836086	0.0005005153715778341	0.017935047763156964	6.507243302898836e-05	7.655742896748827e-05	0.02066154431264242	0.0004334836889570301	0.0	8.195279580426272e-05	0.0	0.0	0.0001806159274048396	8.27207859136428e-05	0.0	9.094838612391985e-05	6.236883833298573e-06	0.0	4.928262625143989e-05	1.9670379516368313e-05	1.4235611035844272e-05	0.00047862670538150007	0.0033215505176554558	0.00011832491752835418	5.92527967542266e-06	0.0	4.574361521340011e-05	0.00039348886595586593	0.0001339533075128765	1.173740829544559e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	XYD1-FULL-46-19	Unresolved_XYD1-FULL-46-19	Unresolved_XYD1-FULL-46-19	62.45	2.59	0.0
MAG422	0.0	0.0	6.210761765768014e-06	0.0	2.0901529654062615e-05	0.0020744770424853524	0.24216616250923922	0.0	0.0	3.5394611067820552e-06	0.10018127691989451	0.00020677390057645048	0.0	6.861266478296313e-05	1.3704301934550653e-05	0.0	9.10027948323335e-06	1.414157126998381e-05	0.012468601195387825	2.7341938916960095e-05	1.1547062767870204e-05	0.22070754291420788	0.0	2.048819895106568e-05	2.289326057320947e-05	0.0	0.0	0.06548039544947443	1.4108376527597695e-05	9.701161186551451e-05	6.236883833298573e-06	4.6888213318301595e-06	4.928262625143989e-05	0.0	2.135341655376641e-05	0.11962297023936222	0.0	0.0028726660533272656	2.96263983771133e-06	0.0014500967527924986	5.717951901675014e-06	0.0	2.870428018133068e-05	0.001872116623123572	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	Zambryskibacteraceae	Unresolved_Zambryskibacteraceae	Unresolved_Zambryskibacteraceae	82.89	0.0	0.0
