MAG_ID	Jun2018_L221_05m_A	Jun2018_L221_05m_B	Jun2018_L221_05m_C	Jun2018_L304_06m_A	Jun2018_L304_06m_B	Jun2018_L304_06m_C	Sep2017_L227_04m_A	Sep2017_L227_04m_B	Sep2017_L227_04m_C	Domain	Phylum	Class	Order	Family	Genus	Species	Completeness	Contamination	Strain_heterogeneity
MAG386	4.338883271240298e-05	4.6966224552721074e-05	1.5489132476149252e-05	0.0002043917498056	0.0003113853818717	0.000328892364517	0.0002803252578926	0.0001953850485716	0.0001607446483469	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	Unresolved_UBA12465	Unresolved_UBA12465	70.83	0.93	0.0
MAG532	0.0004628142155989	0.0004696622455272	0.0004801631067606	0.000786122114637	0.0011747721225159	0.0009418281347534	0.0027331712644535	0.0019864146604783	0.0012488622679264	Bacteria	Patescibacteria	ABY1	BM507	UBA12465	Unresolved_UBA12465	Unresolved_UBA12465	83.15	2.25	0.0
MAG601	5.785177694987064e-05	0.0001408986736581	0.0001239130598091	3.144488458548174e-05	5.661552397667441e-05	2.989930586518986e-05				Bacteria	Patescibacteria	ABY1	BM507	UBA917	1-14-0-10-37-14	Unresolved_1-14-0-10-37-14	71.78	2.31	0.0
MAG369	0.0003471106616992	0.0004931453578035	0.0003252717819991	0.0020989460460809	0.0023070826020494	0.0021602248487599	8.760164309145848e-05	8.683779936517226e-05	0.0001792921077716	Bacteria	Patescibacteria	ABY1	SG8-24	2-12-FULL-60-25	21-14-all-47-17	Unresolved_21-14-all-47-17	73.27	0.99	0.0
MAG691	7.231472118733831e-05	7.82770409212018e-05	0.0001394021922853	0.0002751427401229	0.0004175394893279	0.0002242447939889	0.0035741470381315	0.0118099407136634	0.000581153728639	Bacteria	Patescibacteria	CG2-30-54-11	Unresolved_CG2-30-54-11	Unresolved_CG2-30-54-11	Unresolved_CG2-30-54-11	Unresolved_CG2-30-54-11	85.15	1.98	0.0
MAG257	2.169441635620149e-05	0.0	0.0	4.716732687822261e-05	5.661552397667441e-05	2.989930586518986e-05	3.504065723658339e-05	0.0	4.94598917990677e-05	Bacteria	Patescibacteria	CPR2	UBA1875	Unresolved_UBA1875	Unresolved_UBA1875	Unresolved_UBA1875	88.76	2.25	0.0
MAG653	0.0	1.565540818424036e-05	0.0	0.0	0.0	1.494965293259493e-05				Bacteria	Patescibacteria	CPR2	UBA1875	Unresolved_UBA1875	Unresolved_UBA1875	Unresolved_UBA1875	78.09	2.25	0.0
MAG325	0.0	0.0	1.5489132476149252e-05	3.144488458548174e-05	5.661552397667441e-05	1.494965293259493e-05				Bacteria	Patescibacteria	Dojkabacteria	B142	OLB20	Unresolved_OLB20	Unresolved_OLB20	71.25	2.25	0.0
MAG299	0.000188018275087	0.0001722094900266	0.0001548913247614	0.0	0.0	0.0				Bacteria	Patescibacteria	Dojkabacteria	B142	Unresolved_B142	Unresolved_B142	Unresolved_B142	70.38	0.0	0.0
MAG406	5.785177694987064e-05	9.393244910544216e-05	1.5489132476149252e-05	0.0	0.0	0.0				Bacteria	Patescibacteria	Dojkabacteria	B142	Unresolved_B142	Unresolved_B142	Unresolved_B142	67.57	1.12	0.0
MAG609	0.0080703228845069	0.0106456775652834	0.0085809793917866	6.288976917096348e-05	8.49232859650116e-05	7.474826466297465e-05	0.0	4.341889968258613e-05	2.472994589953385e-05	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA5124	Unresolved_UBA5124	76.57	0.0	0.0
MAG050	0.0	0.0	0.0	1.572244229274087e-05	1.4153880994168603e-05	0.0				Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA6263	Unresolved_UBA6263	73.12	5.09	0.0
MAG122	1.446294423746766e-05	0.0	0.0	0.0	0.0	1.494965293259493e-05	0.0	4.341889968258613e-05	0.0	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA9567	Unresolved_UBA9567	74.69	0.0	0.0
MAG179	7.231472118733831e-05	0.0001878648982108	4.646739742844776e-05	0.0	1.4153880994168603e-05	0.0	0.0001401626289463	4.341889968258613e-05	0.0001112847565479	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA9567	Unresolved_UBA9567	74.69	0.86	0.0
MAG197	0.0045992162675147	0.005996021334564	0.0045383158155117	0.0019810277288853	0.0021938515540961	0.001659411475518	0.0042223991970082	0.0020406882850815	0.0008779130794334	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA9567	Unresolved_UBA9567	76.41	1.72	0.0
MAG305	0.0001446294423746	7.82770409212018e-05	1.5489132476149252e-05	0.0001100570960491	8.49232859650116e-05	0.0001494965293259	0.0003153659151292	0.0002388039482542	3.709491884930078e-05	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA9567	Unresolved_UBA9567	73.12	8.05	0.0
MAG322	0.0	0.0	1.5489132476149252e-05	0.0	0.0	0.0				Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA9567	Unresolved_UBA9567	64.18	0.0	0.0
MAG447	0.0	2.3483112276360537e-05	0.0	0.0	0.0	0.0				Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA9567	Unresolved_UBA9567	68.35	7.42	20.0
MAG478	0.0002097126914432	0.0002113480104872	0.0002245924209041	3.144488458548174e-05	2.12308214912529e-05	0.0	0.0121766283897127	0.0071206995479441	0.0035178348042086	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA9567	Unresolved_UBA9567	79.0	1.72	0.0
MAG708	0.0002024812193245	0.0001174155613818	0.0001394021922853	3.9306105731852174e-05	1.4153880994168603e-05	4.48489587977848e-05	2.6280492927437545e-05	0.0	0.0	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	UBA9567	Unresolved_UBA9567	76.41	1.72	0.0
MAG353	0.0	4.6966224552721074e-05	1.5489132476149252e-05	1.572244229274087e-05	4.24616429825058e-05	2.989930586518986e-05	0.0015417889184096	0.0016064992882556	0.0035116523177338	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacterales	X112	Unresolved_X112	Unresolved_X112	78.29	0.0	0.0
MAG089	0.0	0.0	0.0	1.572244229274087e-05	0.0	0.0				Bacteria	Patescibacteria	Gracilibacteria	Peribacterales	Peribacteraceae	Unresolved_Peribacteraceae	Unresolved_Peribacteraceae	77.95	1.54	0.0
MAG541	5.785177694987064e-05	9.393244910544216e-05	0.0001239130598091	4.716732687822261e-05	1.4153880994168603e-05	2.989930586518986e-05	0.0023214435419236	0.0032455627512733	0.0013725119974241	Bacteria	Patescibacteria	Microgenomatia	UBA1406	GWC2-37-13	Unresolved_GWC2-37-13	Unresolved_GWC2-37-13	75.55	0.0	0.0
MAG383	0.0	1.565540818424036e-05	0.0	0.0001886693075128	0.0001273849289475	0.0001943454881237	0.0	2.1709449841293066e-05	0.0	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	Staskawiczbacteraceae	XYD1-FULL-39-28	Unresolved_XYD1-FULL-39-28	61.35	2.81	42.86
MAG459	8.677766542480597e-05	0.0001722094900266	7.744566238074627e-05	0.0	0.0	0.0				Bacteria	Patescibacteria	Paceibacteria	SW-4-49-11	Unresolved_SW-4-49-11	Unresolved_SW-4-49-11	Unresolved_SW-4-49-11	55.62	1.71	33.33
MAG572	0.0008243878215356	0.0008610474501332	0.0008828805511405	0.0484487059250809	0.0573869104908566	0.0510231654589465	0.000665772487495	0.0003473511974606	0.0005564237827395	Bacteria	Patescibacteria	Paceibacteria	UBA6257	GWB1-50-10	Unresolved_GWB1-50-10	Unresolved_GWB1-50-10	78.96	1.12	0.0
MAG114	2.892588847493532e-05	1.565540818424036e-05	0.0	1.572244229274087e-05	0.0	1.494965293259493e-05				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	GWA1-40-21	Bog-1340	Unresolved_Bog-1340	65.37	0.19	100.0
MAG238	1.446294423746766e-05	0.0	0.0	3.144488458548174e-05	5.661552397667441e-05	4.48489587977848e-05	0.000840975773678	0.0006947023949213	0.0006800735122371	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	GWA1-40-21	Unresolved_GWA1-40-21	Unresolved_GWA1-40-21	82.86	1.12	0.0
MAG356	0.0	0.0	0.0	0.0001415019806346	2.8307761988337206e-05	2.989930586518986e-05				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	GWA1-40-21	Unresolved_GWA1-40-21	Unresolved_GWA1-40-21	54.83	1.5	0.0
MAG362	2.892588847493532e-05	0.0	3.8722831190373134e-05	0.0005345630379531	0.0005661552397667	0.0008072812583601				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	GWA1-40-21	Unresolved_GWA1-40-21	Unresolved_GWA1-40-21	68.56	3.68	0.0
MAG546	0.0001157035538997	0.0001095878572896	0.0001239130598091	0.0001100570960491	0.0002123082149125	0.0001943454881237	1.7520328618291695e-05	2.1709449841293066e-05	0.0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	GWA1-40-21	Unresolved_GWA1-40-21	Unresolved_GWA1-40-21	52.8	1.72	100.0
MAG554	1.446294423746766e-05	0.0	0.0	0.0	0.0	0.0	0.0001051219717097	0.0001085472492064	0.000210204540146	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	GWA1-40-21	Unresolved_GWA1-40-21	Unresolved_GWA1-40-21	59.37	0.85	100.0
MAG675	0.0	0.0	1.5489132476149252e-05	0.0	1.4153880994168603e-05	2.989930586518986e-05				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	GWA1-40-21	Unresolved_GWA1-40-21	Unresolved_GWA1-40-21	55.24	2.56	25.0
MAG742	0.0340602336792363	0.0407353720953934	0.0373442983999958	0.0002201141920983	0.000424616429825	0.0002840434057193	3.504065723658339e-05	6.51283495238792e-05	2.472994589953385e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	GWA1-40-21	Unresolved_GWA1-40-21	Unresolved_GWA1-40-21	82.18	0.0	0.0
MAG064	0.0002314071077994	0.0002035203063951	0.0001394021922853	0.0	0.0	0.0	3.504065723658339e-05	8.683779936517226e-05	7.418983769860156e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA1006	Unresolved_UBA1006	Unresolved_UBA1006	86.18	0.0	0.0
MAG035	1.446294423746766e-05	3.131081636848072e-05	0.0	0.0004087834996112	0.00050953971579	0.0005680868114386	0.0003153659151292	0.0003690606473019	0.0003338542696437	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	C7867-002	Unresolved_C7867-002	82.18	0.16	0.0
MAG053	2.892588847493532e-05	1.565540818424036e-05	4.646739742844776e-05	0.0090246818760332	0.0104314102927022	0.0091043386359503				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	C7867-002	Unresolved_C7867-002	71.37	1.02	0.0
MAG372	1.446294423746766e-05	3.131081636848072e-05	0.0	0.0001257795383419	7.0769404970843e-05	5.979861173037972e-05	0.000245284600656	6.51283495238792e-05	9.89197835981354e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	C7867-002	Unresolved_C7867-002	60.51	3.5	0.0
MAG650	1.446294423746766e-05	0.0	1.5489132476149252e-05	0.0002672815189765	0.0005520013587725	0.0003139427115844				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	C7867-002	Unresolved_C7867-002	79.59	0.0	0.0
MAG026	0.0003688050780554	0.0002974527555005	0.0003330163482372	0.0061081688307298	0.0069990941516163	0.006234005272892	0.0003153659151292	0.0002279492233335	2.472994589953385e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	Unresolved_UBA11359	Unresolved_UBA11359	63.19	3.87	33.33
MAG559	1.446294423746766e-05	0.0	0.0	0.0	2.8307761988337206e-05	1.494965293259493e-05	0.002522927321034	0.0028873568288919	0.0099785331704619	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	Unresolved_UBA11359	Unresolved_UBA11359	61.08	0.0	0.0
MAG603	5.785177694987064e-05	0.0	0.0	3.144488458548174e-05	5.661552397667441e-05	1.494965293259493e-05	1.7520328618291695e-05	0.0	1.2364972949766923e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	Unresolved_UBA11359	Unresolved_UBA11359	87.2	0.0	0.0
MAG661	2.892588847493532e-05	3.131081636848072e-05	3.0978264952298505e-05	0.0	0.0	0.0				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA11359	Unresolved_UBA11359	Unresolved_UBA11359	78.36	1.12	0.0
MAG632	0.0028853573753747	0.0033346019432431	0.0032062504225628	0.0010691260759063	0.0015569269093585	0.0014501163344617	0.000665772487495	0.0003473511974606	0.0001978395671962	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA12445	UBA12445	Unresolved_UBA12445	85.48	1.96	0.0
MAG268	1.446294423746766e-05	0.0	0.0	0.0	0.0	0.0				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA2163	GWA1-54-10	Unresolved_GWA1-54-10	60.09	0.0	0.0
MAG435	0.0001735553308496	0.0002035203063951	0.0001626358909995	0.0002672815189765	0.0004600011323104	0.000328892364517	0.0006219716659493	0.0007815401942865	0.0007171684310864	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA5272	UBA11704	Unresolved_UBA11704	55.59	0.0	0.0
MAG599	0.0	0.0	0.0	1.572244229274087e-05	0.0	1.494965293259493e-05	0.002347724034851	0.0029307757285745	0.0103123874401056	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA5272	UBA5272	Unresolved_UBA5272	63.29	0.0	0.0
MAG743	1.446294423746766e-05	0.0	0.0	1.572244229274087e-05	4.24616429825058e-05	2.989930586518986e-05	0.0021725207486681	0.0025400056314312	0.0092366347934758	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA4124	Unresolved_UBA4124	75.61	1.4	0.0
MAG275	8.677766542480597e-05	6.262163273696144e-05	9.293479485689551e-05	0.0	0.0	0.0	0.004870651355885	0.0031695796768287	0.0053911282060983	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA8515	Unresolved_UBA8515	80.51	0.0	0.0
MAG077	0.0008822395984855	0.0014559529611343	0.0012855979955203	0.0002201141920983	0.0001981543339183	0.0001793958351911				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	71.76	3.92	0.0
MAG083	0.0001157035538997	0.0001487263777502	0.0001781250234757	0.0004716732687822	0.0004104625488308	0.0002989930586518	0.0001051219717097	4.341889968258613e-05	2.472994589953385e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	66.35	2.74	0.0
MAG233	0.0	1.565540818424036e-05	0.0	1.572244229274087e-05	2.8307761988337206e-05	0.0	0.0017345125332108	0.0016282087380969	0.0022998849686566	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	73.31	0.0	0.0
MAG281	0.0003326477174617	0.0004226960209744	0.0006040761665698	0.0	1.4153880994168603e-05	0.0	0.0001051219717097	6.51283495238792e-05	2.472994589953385e-05	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	77.24	0.0	0.0
MAG542	1.446294423746766e-05	0.0	0.0	0.0	2.8307761988337206e-05	0.0	1.7520328618291695e-05	0.0	0.0	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	UBA9973	Unresolved_UBA9973	75.09	0.0	0.0
MAG106	0.0	0.0	0.0	3.144488458548174e-05	0.0001132310479533	9.717274406186703e-05	0.0038895129532607	0.0062740310041336	0.0389125698729165	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	Unresolved_UBA9973	Unresolved_UBA9973	73.68	1.28	0.0
MAG626	0.0003181847732242	0.0003757297964217	0.0002013587221899	0.000849011883808	0.0008350789786559	0.0007474826466297				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	UBA9973	Unresolved_UBA9973	Unresolved_UBA9973	79.03	0.0	0.0
MAG553	5.785177694987064e-05	1.565540818424036e-05	1.5489132476149252e-05	6.288976917096348e-05	1.4153880994168603e-05	5.979861173037972e-05				Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	XYD1-FULL-46-19	Unresolved_XYD1-FULL-46-19	Unresolved_XYD1-FULL-46-19	62.45	2.59	0.0
MAG577	1.446294423746766e-05	0.0001408986736581	3.0978264952298505e-05	0.0001886693075128	0.0002264620959066	7.474826466297465e-05	0.0001664431218737	0.0001302566990477	0.0001854745942465	Bacteria	Patescibacteria	Paceibacteria	UBA9983_A	Zambryskibacteraceae	Unresolved_Zambryskibacteraceae	Unresolved_Zambryskibacteraceae	57.66	3.45	0.0
MAG218	0.0	3.131081636848072e-05	1.5489132476149252e-05	0.0001415019806346	8.49232859650116e-05	7.474826466297465e-05	1.7520328618291695e-05	2.1709449841293066e-05	0.0	Bacteria	Patescibacteria	Paceibacteria_A	Moranbacterales	GWC2-37-73	UBA12068	Unresolved_UBA12068	68.06	0.0	0.0
MAG014	1.0756236258847074	1.1904842045541897	1.0464535346548816	0.0468528780323677	0.0441813395232972	0.0418440785583332	3.504065723658339e-05	0.0	0.0	Bacteria	Patescibacteria	Paceibacteria_A	Moranbacterales	GWC2-37-73	Unresolved_GWC2-37-73	Unresolved_GWC2-37-73	69.31	0.0	0.0
MAG328	9.40091375435398e-05	0.0001174155613818	8.519022861882088e-05	1.572244229274087e-05	2.8307761988337206e-05	0.0				Bacteria	Patescibacteria	Paceibacteria_A	Moranbacterales	GWC2-37-73	Unresolved_GWC2-37-73	Unresolved_GWC2-37-73	64.36	0.0	0.0
MAG120	1.446294423746766e-05	4.6966224552721074e-05	0.0	0.0008804567683934	0.0010473871935684	0.0008670798700905				Bacteria	Patescibacteria	Paceibacteria_A	Moranbacterales	UBA1568	Unresolved_UBA1568	Unresolved_UBA1568	77.63	1.12	100.0
MAG282	0.0001157035538997	6.262163273696144e-05	4.646739742844776e-05	0.0043787001785283	0.0045292419181339	0.0040364062918006				Bacteria	Patescibacteria	Paceibacteria_A	Moranbacterales	UBA1568	Unresolved_UBA1568	Unresolved_UBA1568	72.28	0.0	0.0
MAG496	0.0010268690408602	0.0011585002056337	0.0011152175382827	0.0914967529226054	0.0839820528788994	0.0859605043624208				Bacteria	Patescibacteria	Paceibacteria_A	Moranbacterales	UBA1568	Unresolved_UBA1568	Unresolved_UBA1568	70.3	0.99	0.0
MAG389	5.785177694987064e-05	6.262163273696144e-05	4.646739742844776e-05	0.0001572244229274	0.0001556926909358	0.0001046475705281				Bacteria	Patescibacteria	Paceibacteria_A	Moranbacterales	UBA2206	UBA9630	Unresolved_UBA9630	68.06	0.0	0.0
MAG543	0.0	0.0	0.0	4.716732687822261e-05	7.0769404970843e-05	1.494965293259493e-05	0.0007708944592048	0.0010203441425407	0.0004822339450409	Bacteria	Patescibacteria	Paceibacteria_A	Moranbacterales	UBA2206	UBA9630	Unresolved_UBA9630	58.18	0.0	0.0
MAG556	0.0	1.565540818424036e-05	0.0	0.0	2.8307761988337206e-05	1.494965293259493e-05				Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	2-12-FULL-41-12	Unresolved_2-12-FULL-41-12	Unresolved_2-12-FULL-41-12	64.81	5.04	0.0
MAG335	0.0001301664981372	0.0001722094900266	3.0978264952298505e-05	4.716732687822261e-05	0.0001273849289475	7.474826466297465e-05	5.256098585487509e-05	2.1709449841293066e-05	4.94598917990677e-05	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	SZUA-47	Unresolved_SZUA-47	Unresolved_SZUA-47	64.51	0.93	0.0
MAG178	0.0001735553308496	0.0002348311227636	0.0001239130598091	0.0232141860452318	0.0270056049368736	0.0235008544100392	0.0	0.0	6.182486474883463e-05	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA1547	Unresolved_UBA1547	62.54	0.0	0.0
MAG327	0.0	0.0	0.0	0.0	1.4153880994168603e-05	0.0				Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA1547	Unresolved_UBA1547	61.25	0.0	0.0
MAG402	7.231472118733831e-05	1.565540818424036e-05	4.646739742844776e-05	0.0	1.4153880994168603e-05	0.0				Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA1547	Unresolved_UBA1547	60.97	0.51	66.67
MAG668	7.231472118733829e-06	0.0	0.0	1.572244229274087e-05	0.0	0.0				Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA1547	Unresolved_UBA1547	61.68	0.0	0.0
MAG744	2.892588847493532e-05	3.131081636848072e-05	3.8722831190373134e-05	9.43346537564452e-05	4.24616429825058e-05	4.48489587977848e-05	0.0001401626289463	0.0002496586731748	8.037232417348502e-05	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	UBA1547	Unresolved_UBA1547	56.55	2.56	0.0
MAG291	0.0	0.0	1.5489132476149252e-05	3.144488458548174e-05	1.4153880994168603e-05	0.0				Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA10212	Unresolved_UBA10212	Unresolved_UBA10212	65.9	0.93	0.0
MAG087	0.0	1.565540818424036e-05	0.0	7.861221146370435e-05	0.0001840004529241	0.0001345468763933	1.7520328618291695e-05	2.1709449841293066e-05	3.709491884930078e-05	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	Unresolved_UBA4665	Unresolved_UBA4665	67.24	3.63	22.22
MAG231	7.231472118733831e-05	0.0001408986736581	7.744566238074627e-05	0.0	5.661552397667441e-05	8.969791759556959e-05				Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	Unresolved_UBA4665	Unresolved_UBA4665	56.1	5.06	40.0
MAG249	0.0	1.565540818424036e-05	1.5489132476149252e-05	4.716732687822261e-05	7.0769404970843e-05	4.48489587977848e-05				Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	Unresolved_UBA4665	Unresolved_UBA4665	81.92	1.63	0.0
MAG288	0.0	1.565540818424036e-05	1.5489132476149252e-05	7.075099031733391e-05	2.12308214912529e-05	2.989930586518986e-05	0.0	2.1709449841293066e-05	2.472994589953385e-05	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	Unresolved_UBA4665	Unresolved_UBA4665	68.54	0.0	0.0
MAG462	0.0	1.565540818424036e-05	0.0	3.144488458548174e-05	1.4153880994168603e-05	1.494965293259493e-05	0.0	0.0	1.2364972949766923e-05	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	UBA4665	Unresolved_UBA4665	Unresolved_UBA4665	64.04	0.0	0.0
MAG669	0.0002458700520369	0.0003131081636848	0.000216847854666	7.861221146370435e-05	0.0001556926909358	0.0001494965293259				Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Unresolved_Saccharimonadales	Unresolved_Saccharimonadales	Unresolved_Saccharimonadales	78.06	1.72	0.0
MAG142	0.0	0.0	0.0	0.0002358366343911	0.0001981543339183	0.0002690937527867	0.0003679269009841	0.0002170944984129	0.000210204540146	Bacteria	Patescibacteria	Saccharimonadia	UBA4664	Unresolved_UBA4664	Unresolved_UBA4664	Unresolved_UBA4664	64.81	0.0	0.0
MAG237	0.0	1.565540818424036e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.2364972949766923e-05	Bacteria	Patescibacteria	Saccharimonadia	UBA4664	Unresolved_UBA4664	Unresolved_UBA4664	Unresolved_UBA4664	61.62	5.89	0.0
MAG587	2.892588847493532e-05	0.0	1.5489132476149252e-05	0.0	0.0	2.989930586518986e-05	7.008131447316678e-05	0.0	0.0	Bacteria	Patescibacteria	UBA1384	2-12-FULL-50-11	Unresolved_2-12-FULL-50-11	Unresolved_2-12-FULL-50-11	Unresolved_2-12-FULL-50-11	74.33	0.0	0.0
MAG134	0.0	0.0	0.0	0.0	1.4153880994168603e-05	0.0				Bacteria	Patescibacteria	UBA1384	XYA2-FULL-43-10	Unresolved_XYA2-FULL-43-10	Unresolved_XYA2-FULL-43-10	Unresolved_XYA2-FULL-43-10	66.51	0.92	0.0
MAG241	0.0008099248772981	0.0009862907156071	0.000727989226379	0.0013757137006148	0.0017055426597973	0.0016818359549169	0.0010161790598609	0.0005427362460323	0.0008779130794334	Bacteria	Patescibacteria	UBA1384	XYA2-FULL-43-10	XYA2-FULL-43-10	Unresolved_XYA2-FULL-43-10	Unresolved_XYA2-FULL-43-10	87.93	3.45	0.0
MAG570	1.446294423746766e-05	0.0	0.0	0.0	1.4153880994168603e-05	0.0				Bacteria	Patescibacteria	UBA1384	XYA2-FULL-43-10	XYA2-FULL-43-10	Unresolved_XYA2-FULL-43-10	Unresolved_XYA2-FULL-43-10	69.7	0.0	0.0
MAG279	0.0	1.565540818424036e-05	1.5489132476149252e-05	1.572244229274087e-05	0.0	1.494965293259493e-05	0.0030485371795827	0.0023663300327009	0.0043091930729937	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA2402	Unresolved_UBA2402	98.86	0.0	0.0
MAG593	0.0	1.565540818424036e-05	0.0	0.0	1.4153880994168603e-05	0.0	8.760164309145848e-05	0.0001953850485716	0.0002225695130958	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	UBA966	Unresolved_UBA966	81.43	9.12	0.0
MAG649	0.0006942213233984	0.0008219089296726	0.0005808424678555	0.0	0.0	0.0	0.0014804677682456	0.0011288913917472	0.0008964605388581	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	Unresolved_SM1A02	Unresolved_SM1A02	89.44	4.65	60.0
MAG736	0.0012582761486596	0.0016359901552531	0.0016418480424718	0.0	0.0	0.0	0.0029872160294187	0.0018778674112718	0.001959848212538	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	Unresolved_SM1A02	Unresolved_SM1A02	96.21	0.0	0.0
MAG220	0.0218390457985761	0.0250251699825082	0.02574293817536	0.0056286343408012	0.0069354016871426	0.0075420999044941	5.256098585487509e-05	2.1709449841293066e-05	8.655481064836849e-05	Bacteria	Planctomycetota	Phycisphaerae	SM23-33	SM23-33	Unresolved_SM23-33	Unresolved_SM23-33	80.13	2.84	0.0
MAG069	0.0009979431523852	0.0011428447974495	0.0012391305980919	0.0005267018168068	0.0007076940497084	0.0007101085142982	0.0024878866637974	0.0016824823627002	0.0014528843215976	Bacteria	Planctomycetota	Phycisphaerae	UBA1161	Unresolved_UBA1161	Unresolved_UBA1161	Unresolved_UBA1161	59.47	7.65	28.57
MAG289	0.0	0.0	0.0	4.716732687822261e-05	1.4153880994168603e-05	7.474826466297465e-05				Bacteria	Planctomycetota	Phycisphaerae	UBA1161	Unresolved_UBA1161	Unresolved_UBA1161	Unresolved_UBA1161	87.27	0.0	0.0
MAG202	0.0113534112264121	0.0113971371581269	0.0098820665197832	0.0012420729411265	0.0009200022646209	0.0011137491434783	0.0077177047563574	0.0045047108420683	0.0041917258299709	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	UBA969	Unresolved_UBA969	96.59	1.7	0.0
MAG449	0.0004989715761926	0.0004226960209744	0.0004027174443798	6.288976917096348e-05	1.4153880994168603e-05	7.474826466297465e-05	0.0011037807029523	0.0006295740453974	0.000686255998712	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	UBA969	Unresolved_UBA969	96.41	0.0	0.0
